loss,mae,mape,val_loss,val_mae,val_mape,learning_rate
0.07075076550245285,0.1966034173965454,1235787.125,0.06716043502092361,0.1891016960144043,84.93315887451172,0.0010000000474974513
0.06342959403991699,0.18580543994903564,1002177.25,0.0612955167889595,0.18019820749759674,84.97000122070312,0.0010000000474974513
0.06154404953122139,0.18171896040439606,1233770.0,0.05554875731468201,0.1707063615322113,83.70716857910156,0.0010000000474974513
0.05974731966853142,0.178982213139534,958121.5625,0.04870814085006714,0.16033628582954407,82.70194244384766,0.0010000000474974513
0.06076657027006149,0.17802564799785614,1274219.625,0.04817924275994301,0.15911820530891418,77.95197296142578,0.0010000000474974513
0.054103780537843704,0.1667783111333847,1101934.25,0.04557206854224205,0.15443946421146393,76.19632720947266,0.0010000000474974513
0.05181700363755226,0.1628938913345337,1070228.5,0.04396659508347511,0.1524113118648529,76.82421875,0.0010000000474974513
0.050076719373464584,0.15914581716060638,1272506.5,0.043127261102199554,0.14987531304359436,75.16320037841797,0.0010000000474974513
0.04873368889093399,0.1560588926076889,1195703.75,0.041016027331352234,0.14660820364952087,75.82816314697266,0.0010000000474974513
0.046119656413793564,0.15355508029460907,1136075.75,0.03347273916006088,0.13388054072856903,77.78579711914062,0.0010000000474974513
0.04486756771802902,0.14928267896175385,1226691.75,0.03186498209834099,0.1314813643693924,81.32867431640625,0.0010000000474974513
0.042057622224092484,0.1453961730003357,1028123.375,0.03188932314515114,0.13147421181201935,79.80917358398438,0.0010000000474974513
0.0439414381980896,0.14680254459381104,1228104.25,0.029177777469158173,0.12538987398147583,76.59500885009766,0.0010000000474974513
0.041743215173482895,0.14263439178466797,1244720.125,0.02736225724220276,0.12045370042324066,73.96054077148438,0.0010000000474974513
0.04065610095858574,0.14075574278831482,1168061.375,0.025946885347366333,0.11828488111495972,74.27526092529297,0.0010000000474974513
0.04226495325565338,0.1425340473651886,1021289.4375,0.023118650540709496,0.11320716887712479,77.21234130859375,0.0010000000474974513
0.039664771407842636,0.1385270059108734,1120838.875,0.024272454902529716,0.11612758785486221,80.54969787597656,0.0010000000474974513
0.03893682733178139,0.13667325675487518,1150892.25,0.025409920141100883,0.11629346758127213,77.21680450439453,0.0010000000474974513
0.040179185569286346,0.13833682239055634,1130137.875,0.022791912779211998,0.11104968190193176,78.6107406616211,0.0010000000474974513
0.036305565387010574,0.131496399641037,1118801.375,0.020500706508755684,0.1064901128411293,79.6402816772461,0.0010000000474974513
0.035196464508771896,0.12937162816524506,1083102.375,0.01994672417640686,0.10547474771738052,80.07523345947266,0.0010000000474974513
0.03475009649991989,0.12804953753948212,1044037.1875,0.02080288529396057,0.10718085616827011,79.5850601196289,0.0010000000474974513
0.035415757447481155,0.12882331013679504,1166599.75,0.020895620808005333,0.10814842581748962,79.15902709960938,0.0010000000474974513
0.03491206839680672,0.12648381292819977,1206334.125,0.01934642158448696,0.10366576164960861,78.24703216552734,0.0010000000474974513
0.033624328672885895,0.12526960670948029,1077730.625,0.01781916618347168,0.099430613219738,78.07088470458984,0.0010000000474974513
0.033004600554704666,0.12327966839075089,1130743.875,0.01762915402650833,0.09955890476703644,76.233642578125,0.0010000000474974513
0.030764568597078323,0.11831500381231308,1168568.0,0.018194768577814102,0.10126879811286926,76.43842315673828,0.0010000000474974513
0.033090606331825256,0.12290224432945251,982431.625,0.01905408501625061,0.10129885375499725,75.84134674072266,0.0010000000474974513
0.03292471915483475,0.12292767316102982,1097788.375,0.018694251775741577,0.099062979221344,77.46558380126953,0.0010000000474974513
0.03294118866324425,0.12197507917881012,1190877.875,0.017584137618541718,0.09750881046056747,80.91865539550781,0.0010000000474974513
0.030124317854642868,0.11657672375440598,1042018.875,0.017526980489492416,0.09886185824871063,82.42457580566406,0.0010000000474974513
0.02855297550559044,0.11340998858213425,1038413.9375,0.017471345141530037,0.09963611513376236,83.04501342773438,0.0010000000474974513
0.027939092367887497,0.111735999584198,1183975.5,0.017451735213398933,0.10000892728567123,81.6491470336914,0.0010000000474974513
0.0292230062186718,0.11429055035114288,1141508.125,0.017725961282849312,0.10001647472381592,80.70265197753906,0.0010000000474974513
0.028649676591157913,0.11323177814483643,1134499.75,0.017214156687259674,0.09786935895681381,80.4847412109375,0.0010000000474974513
0.029858218505978584,0.11452749371528625,1305624.875,0.016791323199868202,0.09543253481388092,80.46588897705078,0.0010000000474974513
0.03149615600705147,0.11855405569076538,1091463.125,0.016770808026194572,0.09704364836215973,83.37921905517578,0.0010000000474974513
0.02888708934187889,0.11232965439558029,1168991.875,0.017217550426721573,0.09939678013324738,84.80223846435547,0.0010000000474974513
0.028266776353120804,0.11248891800642014,1133593.625,0.016303570941090584,0.09670840203762054,84.40615844726562,0.0010000000474974513
0.02684391476213932,0.10795238614082336,1053187.625,0.015898460522294044,0.09522801637649536,83.68678283691406,0.0010000000474974513
0.028628313913941383,0.1112663671374321,1078102.125,0.016026565805077553,0.0953337624669075,84.35920715332031,0.0010000000474974513
0.02830255962908268,0.11199535429477692,1027563.25,0.01654418557882309,0.09558336436748505,85.27333068847656,0.0010000000474974513
0.027873359620571136,0.10996090620756149,1180400.75,0.01610410399734974,0.09405545890331268,85.09497833251953,0.0010000000474974513
0.025656335055828094,0.10445553809404373,1163483.25,0.016055714339017868,0.09458715468645096,84.20879364013672,0.0010000000474974513
0.028121676295995712,0.11038433015346527,1150416.875,0.016528060659766197,0.09521956741809845,85.36478424072266,0.0010000000474974513
0.027404237538576126,0.1094975396990776,1151766.5,0.016297928988933563,0.09466854482889175,86.62483978271484,0.0005000000237487257
0.026651956140995026,0.10831677913665771,1277308.75,0.01580340415239334,0.09410115331411362,86.9425277709961,0.0005000000237487257
0.027453580871224403,0.10913008451461792,1095792.75,0.01575329899787903,0.0943315401673317,87.08955383300781,0.0005000000237487257
0.02621990442276001,0.10541956126689911,1153339.25,0.01544398907572031,0.0930875837802887,86.3690185546875,0.0005000000237487257
0.026342857629060745,0.10593720525503159,1117940.25,0.015646714717149734,0.09345480054616928,86.4732666015625,0.0005000000237487257
0.02674264647066593,0.10852070152759552,1064649.5,0.01577874645590782,0.09376037865877151,86.01883697509766,0.0005000000237487257
0.025144046172499657,0.10324955731630325,1083751.5,0.015584129840135574,0.09330610185861588,86.55569458007812,0.0005000000237487257
0.025592727586627007,0.10455740988254547,1017797.1875,0.01535544078797102,0.09294509142637253,87.73448944091797,0.0005000000237487257
0.02602943405508995,0.10579844564199448,1134050.75,0.015285674482584,0.09307769685983658,87.64627838134766,0.0005000000237487257
0.026600239798426628,0.10686450451612473,1156053.75,0.015631671994924545,0.0938173308968544,86.94721221923828,0.0005000000237487257
0.0257225651293993,0.10584672540426254,991045.625,0.015464268624782562,0.09275389462709427,86.15153503417969,0.0005000000237487257
0.025976598262786865,0.10545267909765244,1068416.5,0.015258734114468098,0.09224832057952881,85.80073547363281,0.0005000000237487257
0.02536863647401333,0.10355976223945618,1182483.25,0.015117408707737923,0.09214698523283005,85.62394714355469,0.0005000000237487257
0.025719527155160904,0.10477063059806824,1103563.125,0.014698994345963001,0.0910121351480484,86.56425476074219,0.0005000000237487257
0.024738991633057594,0.10187776386737823,1146090.625,0.014517303556203842,0.09073059260845184,87.0492172241211,0.0005000000237487257
0.023960143327713013,0.10170701891183853,1226601.5,0.014960924163460732,0.09231854230165482,87.09524536132812,0.0005000000237487257
0.02390270307660103,0.10084652155637741,1213069.375,0.015289242379367352,0.09310929477214813,86.25732421875,0.0005000000237487257
0.025630420073866844,0.10506341606378555,1171177.125,0.01528166327625513,0.09277873486280441,86.30172729492188,0.0005000000237487257
0.026157567277550697,0.10477740317583084,1182861.0,0.015477858483791351,0.09340713918209076,86.53509521484375,0.0005000000237487257
